北京,广州,中国联合航空,KN5897,北京大兴国际机场,广州白云机场,12:15,15:40,228,中国联合航空
北京,广州,中国联合航空,KN5829,北京大兴国际机场,广州白云机场,07:30,13:00,458,中国联合航空
北京,广州,中国联合航空,KN5967,北京大兴国际机场,佛山沙堤机场,08:20,17:50,746,中国联合航空
北京,广州,中国联合航空,KN5927,北京大兴国际机场,佛山沙堤机场,11:50,20:30,706,中国联合航空
北京,广州,中国联合航空,KN5619,北京大兴国际机场,+1,16:45,16:30,976,中国联合航空
